pics,type,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,thisRow.t,notes,welcome.started,text.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,questions.started,question1.started,slideranswer.started,questions.stopped,slideranswer.response,slideranswer.rt,textbox.text,instruction1.started,text_2.started,key_resp_2.started,instruction1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,experiment1.started,fixation1.started,image.started,buttontomorrow_1.started,buttoninayear_1.started,fixation1.stopped,experiment1.stopped,buttontomorrow_1.numClicks,buttontomorrow_1.timesOn,buttontomorrow_1.timesOff,buttoninayear_1.numClicks,buttoninayear_1.timesOn,buttoninayear_1.timesOff,instruction2.started,instruction.started,instruction2.stopped,experiment2.started,fixation_1.started,image_2.started,slider.started,fixation_1.stopped,experiment2.stopped,slider.response,slider.rt,instructions3.started,instruction_2.started,instructions3.stopped,experiment3.started,fixation_3.started,image_3.started,slider_2.started,fixation_3.stopped,experiment3.stopped,slider_2.response,slider_2.rt,thankyou.started,ThankYou.started,thankyou.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 2 (Mark)\Mark-R.jpg,r,,,,,,,,,0,10,10,5,358.2998966000159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.26175150001654,358.2998966000159,359.27415330000804,359.27415330000804,359.30763690001913,362.3771198000177,3.0055555555555555,4.065633799997158,,,,5y,001,2023-11-26_23h49.20.259,CLT,2023.2.3,59.99257292228322,2023-11-26 23h49.39.827591 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 2 (Mark)\Mark-N.jpg,n,,,,,,,,,0,11,11,3,362.39064950001193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.37744219999877,362.39064950001193,363.38989580000634,363.38989580000634,363.406504100014,364.6801177000161,3.0055555555555555,2.2824856999795884,,,,5y,001,2023-11-26_23h49.20.259,CLT,2023.2.3,59.99257292228322,2023-11-26 23h49.39.827591 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 6 (Clifford)\Clifford-I1.jpg,i,,,,,,,,,0,12,12,15,364.6940905000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.6804381000111,364.6940905000083,365.68883650001953,365.68883650001953,365.7055544000177,369.1413311000215,4.9944444444444445,4.434979600016959,,,,5y,001,2023-11-26_23h49.20.259,CLT,2023.2.3,59.99257292228322,2023-11-26 23h49.39.827591 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set8(Gosh)\gosh-r.jpg,r,,,,,,,,,0,13,13,19,369.6678339000209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.14167630000156,369.6678339000209,370.1915917000151,370.1915917000151,370.6708195999963,373.20706190000055,3.9,3.5275286000105552,,,,5y,001,2023-11-26_23h49.20.259,CLT,2023.2.3,59.99257292228322,2023-11-26 23h49.39.827591 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set9(Gosh)\gosh-i.jpg,i,,,,,,,,,0,14,14,21,373.2200540000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.2073989000055,373.2200540000049,374.2317560999945,374.2317560999945,374.2317560999945,376.3891334999935,4.916666666666667,3.1584084999922197,,,,5y,001,2023-11-26_23h49.20.259,CLT,2023.2.3,59.99257292228322,2023-11-26 23h49.39.827591 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 5 (Clifford)\Clifford-I.jpg,i,,,,,,,,,0,15,15,14,376.44982460001484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.3894563000067,376.44982460001484,377.41099620002205,377.41099620002205,377.45211450001807,379.63836310000625,2.9611111111111112,3.1781674999801908,,,,5y,001,2023-11-26_23h49.20.259,CLT,2023.2.3,59.99257292228322,2023-11-26 23h49.39.827591 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 3 (Piet)\Piet-R.jpg,r,,,,,,,,,0,16,16,6,379.65460259999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.6387523000012,379.65460259999963,380.6574002999987,380.6574002999987,380.6675577000133,386.086086299998,2.9611111111111112,6.419719099998474,,,,5y,001,2023-11-26_23h49.20.259,CLT,2023.2.3,59.99257292228322,2023-11-26 23h49.39.827591 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set8(Gosh)\gosh-i.jpg,i,,,,,,,,,0,17,17,20,386.2330702000181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.08640650002053,386.2330702000181,387.09887320001144,387.09887320001144,387.2322900000145,389.5852490999969,4.966666666666667,3.3438811999803875,,,,5y,001,2023-11-26_23h49.20.259,CLT,2023.2.3,59.99257292228322,2023-11-26 23h49.39.827591 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set8(Gosh)\gosh-n.jpg,n,,,,,,,,,0,18,18,18,389.65777069999604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.5855983000074,389.65777069999604,390.60590690001845,390.60590690001845,390.66456970002037,393.08353200001875,4.983333333333333,3.415625199995702,,,,5y,001,2023-11-26_23h49.20.259,CLT,2023.2.3,59.99257292228322,2023-11-26 23h49.39.827591 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set10(picasso)\picasso-r.jpg,r,,,,,,,,,0,19,19,26,393.1086430000141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.0838662000024,393.1086430000141,394.1010010000027,394.1010010000027,394.1185450000048,397.349706900015,6.366666666666666,4.229456300003221,,,,5y,001,2023-11-26_23h49.20.259,CLT,2023.2.3,59.99257292228322,2023-11-26 23h49.39.827591 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 1 (Mark)\Mark-I.jpg,i,,,,,,,,,0,20,20,0,397.3663962999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.35004620000836,397.3663962999999,398.37216780000017,398.37216780000017,398.38288300001295,400.66506140001,5.644444444444445,3.2869251999945845,,,,5y,001,2023-11-26_23h49.20.259,CLT,2023.2.3,59.99257292228322,2023-11-26 23h49.39.827591 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 6 (Clifford)\Clifford-N1.jpg,n,,,,,,,,,0,21,21,16,400.6849574999942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.665398800018,400.6849574999942,401.68748180000694,401.68748180000694,401.69734050001716,406.06288250000216,2.6555555555555554,5.36703039999702,,,,5y,001,2023-11-26_23h49.20.259,CLT,2023.2.3,59.99257292228322,2023-11-26 23h49.39.827591 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 1 (Mark)\Mark-N.jpg,n,,,,,,,,,0,22,22,1,406.0771851000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0631990999973,406.0771851000027,407.0828022000205,407.0828022000205,407.0828022000205,408.3789539000136,2.6555555555555554,2.2911334999953397,,,,5y,001,2023-11-26_23h49.20.259,CLT,2023.2.3,59.99257292228322,2023-11-26 23h49.39.827591 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set12(salvador)\salvador-r.jpg,r,,,,,,,,,0,23,23,32,408.4049445000128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.37926450002124,408.4049445000128,409.3951691999973,409.3951691999973,409.4085202999995,413.36047270000563,6.305555555555555,4.94411409998429,,,,5y,001,2023-11-26_23h49.20.259,CLT,2023.2.3,59.99257292228322,2023-11-26 23h49.39.827591 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 6 (Clifford)\Clifford-R.jpg,r,,,,,,,,,0,24,24,17,413.3740026000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.36079110001447,413.3740026000014,414.3826193000132,414.3826193000132,414.3826193000132,418.12616780001554,4.644444444444444,4.740182899986394,,,,5y,001,2023-11-26_23h49.20.259,CLT,2023.2.3,59.99257292228322,2023-11-26 23h49.39.827591 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set11(Mich)\mich-r.jpg,r,,,,,,,,,0,25,25,29,418.1496637999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.1264633999963,418.1496637999953,419.1437703999982,419.1437703999982,419.1556796999939,422.3916067999962,5.611111111111112,4.229758900008164,,,,5y,001,2023-11-26_23h49.20.259,CLT,2023.2.3,59.99257292228322,2023-11-26 23h49.39.827591 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 5 (Clifford)\Clifford-R.jpg,r,,,,,,,,,0,26,26,12,422.4498500000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.3919370000076,422.4498500000045,423.40824129999964,423.40824129999964,423.45444230001885,425.6072910000221,3.727777777777778,3.1459392000106163,,,,5y,001,2023-11-26_23h49.20.259,CLT,2023.2.3,59.99257292228322,2023-11-26 23h49.39.827591 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 1 (Mark)\Mark-R.jpg,r,,,,,,,,,0,27,27,2,425.62557920001564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.60762900000555,425.62557920001564,426.626319700008,426.626319700008,426.63762049999787,427.90653599999496,3.727777777777778,2.26963870000327,,,,5y,001,2023-11-26_23h49.20.259,CLT,2023.2.3,59.99257292228322,2023-11-26 23h49.39.827591 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set10(picasso)\picasso-i.jpg,i,,,,,,,,,0,28,28,24,427.93344049999723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.90687989999424,427.93344049999723,428.92473950001295,428.92473950001295,428.9360133000009,431.9891176999954,5.644444444444445,4.043353500019293,,,,5y,001,2023-11-26_23h49.20.259,CLT,2023.2.3,59.99257292228322,2023-11-26 23h49.39.827591 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set11(Mich)\mich-i.jpg,i,,,,,,,,,0,29,29,27,432.04174479999347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.989496299997,432.04174479999347,433.01362209999934,433.01362209999934,433.0344355000125,435.75408929999685,5.6722222222222225,3.700736400001915,,,,5y,001,2023-11-26_23h49.20.259,CLT,2023.2.3,59.99257292228322,2023-11-26 23h49.39.827591 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 4 (Piet)\Piet-R.jpg,r,,,,,,,,,0,30,30,10,435.77028810000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.7543846000044,435.77028810000047,436.77678499999456,436.77678499999456,436.7881732000096,439.62163770000916,6.216666666666667,3.8373989000101574,,,,5y,001,2023-11-26_23h49.20.259,CLT,2023.2.3,59.99257292228322,2023-11-26 23h49.39.827591 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 3 (Piet)\Piet-I.jpg,i,,,,,,,,,0,31,31,7,439.64081500002067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.6219977000146,439.64081500002067,440.6383945000125,440.6383945000125,440.64934400000493,445.7266845999984,4.594444444444445,6.077442999987397,,,,5y,001,2023-11-26_23h49.20.259,CLT,2023.2.3,59.99257292228322,2023-11-26 23h49.39.827591 +0530,
C:\Users\Vinisha\Desktop\Lab in psychology\final assigment\Set 3 (Piet)\Piet-N.jpg,n,,,,,,,,,0,32,32,8,445.7438661000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.7271033000143,445.7438661000051,446.73679530000663,446.73679530000663,446.74807500001043,448.91669589999947,4.594444444444445,3.1610627000045497,,,,5y,001,2023-11-26_23h49.20.259,CLT,2023.2.3,59.99257292228322,2023-11-26 23h49.39.827591 +0530,
,,,,,,,,,,,,,,,,,,,,,,,448.9169038000109,448.93721110001206,448.93721110001206,463.06237080000574,2.022222222222222,14.124229900015052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.0623932000017,463.07575519999955,467.07428620001883,,,,,,,,
